"ConceptCode","Target_IDX","PreferredName","AnnotationDate","ActiveConcept_Flag","Skip_Flag","Bypass_Flag","LAM_Flag","HGNC_Symbol","GeneVariant"
"C136891",4,"Neratinib Maleate",10/19/2018 0:00:00,-1,0,0,0,"SRC","wildtype"
"C136981",1,"MM-310",3/6/2019 0:00:00,-1,0,0,0,"EPHA2",
"C136983",1,"MGD009",1/29/2018 0:00:00,-1,0,0,0,"CD276",
"C136983",2,"MGD009",1/29/2018 0:00:00,-1,0,0,0,"CD3",
"C136987",1,"U3-1402",10/19/2018 0:00:00,-1,0,0,0,"ERBB3","wildtype"
"C1374",1,"Goserelin",9/11/2018 0:00:00,-1,0,0,0,"GnRH",
"C137682",1,"Budigalimab",9/13/2017 0:00:00,-1,0,0,0,"PDCD1",
"C137800",1,"Rucaparib",2/26/2018 0:00:00,-1,0,0,0,"PARP1",
"C137800",2,"Rucaparib",9/17/2018 0:00:00,-1,0,0,0,"PARP2",
"C137800",3,"Rucaparib",9/17/2018 0:00:00,-1,0,0,0,"PARP3",
"C137818",1,"TAS3681",10/19/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C137819",1,"Allogeneic CD19-specific Universal CAR19-expressing T-lymphocytes",10/19/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C137820",1,"LY3321367",4/16/2018 0:00:00,-1,0,0,0,"HAVCR2",
"C137821",1,"MEDI7247",2/15/2019 0:00:00,-1,0,0,0,"ASCT2",
"C137825",1,"Enasidenib Mesylate",10/19/2018 0:00:00,-1,0,0,0,"IDH2","IDH2  R140Q, R172S, and R172K"
"C137863",1,"FATE-NK100",9/17/2018 0:00:00,-1,0,0,0,"KLRC2",
"C137863",2,"FATE-NK100",9/17/2018 0:00:00,-1,0,0,0,"B3GAT1",
"C137866",1,"Autologous CD19 CAR+ EGFRt + CD4+ and CD8+ T Cells",10/19/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C1379",1,"Fulvestrant",3/1/2018 0:00:00,-1,0,0,0,,
"C137950",1,"RAD140",10/19/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C137988",1,"FF-10101 succinate",10/1/2018 0:00:00,-1,0,0,0,"FLT3",
"C138066",1,"ARQ 531",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype and BTK C481S"
"C138076",1,"M 3541",10/19/2018 0:00:00,-1,0,0,0,"ATM","wildtype"
"C138160",1,"LOXO-195",7/17/2018 0:00:00,-1,0,0,0,"NTRK1",
"C138160",2,"LOXO-195",7/17/2018 0:00:00,-1,0,0,0,"NTRK2",
"C138160",3,"LOXO-195",7/17/2018 0:00:00,-1,0,0,0,"NTRK3",
"C138164",1,"CT-1530",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C138165",1,"G1T38",7/17/2018 0:00:00,-1,0,0,0,"CDK4",
"C138165",2,"G1T38",7/17/2018 0:00:00,-1,0,0,0,"CDK6",
"C1382",1,"K 252a",10/1/2018 0:00:00,-1,0,0,0,"PRKCA",
"C1382",2,"K 252a",10/1/2018 0:00:00,-1,0,0,0,"PRKCB",
"C1382",3,"K 252a",10/1/2018 0:00:00,-1,0,0,0,"PRKCG",
"C138991",1,"Flumatinib",10/1/2018 0:00:00,-1,0,0,0,"BCR",
"C138991",2,"Flumatinib",10/1/2018 0:00:00,-1,0,0,0,"ABL",
"C138991",3,"Flumatinib",10/1/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C138991",4,"Flumatinib",10/1/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C138991",5,"Flumatinib",10/1/2018 0:00:00,-1,0,0,0,"KIT",
"C138994",1,"Copanlisib Hydrochloride",11/18/2019 0:00:00,-1,0,0,0,"PI3K",
"C138996",1,"Icotinib",10/1/2018 0:00:00,-1,0,0,0,"EGFR",
"C138997",1,"Anlotinib",2/20/2019 0:00:00,-1,0,0,0,"EGFR",
"C139004",1,"LY2874455",10/1/2018 0:00:00,-1,0,0,0,"FGFR1",
"C139004",2,"LY2874455",10/1/2018 0:00:00,-1,0,0,0,"FGFR2",
"C139004",3,"LY2874455",10/1/2018 0:00:00,-1,0,0,0,"FGFR3",
"C139004",4,"LY2874455",10/1/2018 0:00:00,-1,0,0,0,"FGFR4",
"C139549",1,"BFCR4350A",10/19/2018 0:00:00,-1,0,0,0,"FCRL5","wildtype"
"C139549",2,"BFCR4350A",10/19/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C139549",3,"BFCR4350A",10/19/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C139549",4,"BFCR4350A",10/19/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C139549",5,"BFCR4350A",10/19/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C139550",1,"BMS-813160",4/16/2018 0:00:00,-1,0,0,0,"CCR2",
"C139550",2,"BMS-813160",4/16/2018 0:00:00,-1,0,0,0,"CCR5",
"C139552",1,"SY-1365",2/22/2019 0:00:00,-1,0,0,0,"CDK7",
"C139553",1,"ABBV-927",5/2/2018 0:00:00,-1,0,0,0,"CD40",
"C139559",1,"TNO155",9/16/2018 0:00:00,-1,0,0,0,"PTPN11",
"C139730",1,"ACTR707",10/19/2018 0:00:00,-1,0,0,0,"FCGR3A","wildtype"
"C139800",1,"ADCT-502",10/1/2018 0:00:00,-1,0,0,0,"ERBB2",
"C140041",1,"MK-7684",1/15/2018 0:00:00,-1,0,0,0,"TIGIT",
"C140162",1,"RO7198457",2/21/2019 0:00:00,-1,0,0,0,,
"C140310",1,"bb21217",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype and BTK Mutant"
"C140354",1,"SAR439859",10/19/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C140354",2,"SAR439859",10/19/2018 0:00:00,-1,0,0,0,"ESR2","wildtype"
"C140379",1,"ONO-7579",10/19/2018 0:00:00,-1,0,0,0,"NTRK1","wildtype"
"C140379",2,"ONO-7579",10/19/2018 0:00:00,-1,0,0,0,"NTRK2","wildtype"
"C140379",3,"ONO-7579",10/19/2018 0:00:00,-1,0,0,0,"NTRK3","wildtype"
"C140427",1,"TAK-573",10/19/2018 0:00:00,-1,0,0,0,"CD38","wildtype"
"C140551",1,"IRX4204",10/2/2018 0:00:00,-1,0,0,0,"RXRA",
"C141074",1,"KO-947",9/14/2018 0:00:00,-1,0,0,0,"MAPK1",
"C141074",2,"KO-947",9/14/2018 0:00:00,-1,0,0,0,"MAPK3",
"C1411",1,"Paclitaxel",3/1/2018 0:00:00,-1,0,0,0,,
"C141135",1,"linrodostat",4/16/2018 0:00:00,-1,0,0,0,"IDO1",
"C141136",1,"ALK Inhibitor",10/19/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C141215",1,"Anti-CD20 Monoclonal Antibody",10/19/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C141273",1,"Poseltinib",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C141298",1,"CV301",10/19/2018 0:00:00,-1,0,0,0,,
"C1413",1,"Topotecan",3/1/2018 0:00:00,-1,0,0,0,,
"C1414",1,"Trioxifene Mesylate",10/19/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C141419",1,"Recombinant Human Interleukin-22 IgG2-Fc",10/19/2018 0:00:00,-1,0,0,0,"IL22RA1","wildtype"
"C141420",1,"PF-06804103",9/17/2018 0:00:00,-1,0,0,0,"ERBB2",
"C141421",1,"ASP8374",2/27/2019 0:00:00,-1,0,0,0,,
"C141425",1,"Spebrutinib Besylate",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C141426",1,"Tirabrutinib Hydrochloride",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C141427",1,"Evobrutinib",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C141428",1,"Zanubrutinib",10/19/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C141430",1,"Voruciclib",10/2/2018 0:00:00,-1,0,0,0,"CDK4",
"C141430",2,"Voruciclib",10/2/2018 0:00:00,-1,0,0,0,"CDK6",
"C141432",1,"Milademetan",10/19/2018 0:00:00,-1,0,0,0,"MDM2","wildtype"
"C141443",1,"PF-04217903 Monophosphate",10/19/2018 0:00:00,-1,0,0,0,"MET","wildtype"
"C141494",1,"HER2-Positive by Immunohistochemistry",10/1/2018 0:00:00,-1,0,0,0,"ERBB2",
"C1417",1,"Goserelin Acetate",3/6/2019 0:00:00,-1,0,0,0,,
"C142077",1,"MK-4280",4/16/2018 0:00:00,-1,0,0,0,"LAG3",
"C142137",1,"mRNA-2416",10/19/2018 0:00:00,-1,-1,0,0,"TNFRSF4","wildtype"
"C142139",1,"INO-140",10/12/2018 0:00:00,-1,0,0,0,,
"C142168",1,"MGA012",4/16/2018 0:00:00,-1,0,0,0,"PDCD1",
"C142177",1,"GSK3326595",2/15/2019 0:00:00,-1,0,0,0,"PRMT5",
"C142205",1,"Autologous CD4 and CD8 Positive Truncated CD19-expressing Antigen Presenting T-cells",10/12/2018 0:00:00,-1,0,0,0,,
"C142374",1,"NIR178",7/12/2018 0:00:00,-1,0,0,0,"ADORA2A",
"C142807",1,"FCARH143",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C142813",1,"SPL-108",10/12/2018 0:00:00,-1,0,0,0,"CD44","wildtype"
"C142821",1,"OMP-313M32",1/15/2018 0:00:00,-1,0,0,0,"TIGIT",
"C142822",1,"BION-1301",10/19/2018 0:00:00,-1,0,0,0,"TNFSF13","wildtype"
"C142826",1,"TRK-950",4/1/2019 0:00:00,-1,0,0,0,,
"C142864",1,"P-BCMA-101",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C142865",1,"Sym021",4/16/2018 0:00:00,-1,0,0,0,"PDCD1",
"C142866",1,"CB-1158",4/16/2018 0:00:00,-1,0,0,0,"arginase",
"C142889",1,"GBR 1302",10/12/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C142890",1,"PRS-343",4/16/2018 0:00:00,-1,0,0,0,"TNFRSF9",
"C142890",2,"PRS-343",4/16/2018 0:00:00,-1,0,0,0,"ERBB2",
"C142941",1,"Avatrombopag Maleate",10/12/2018 0:00:00,-1,0,-1,0,"MPL","wildtype"
"C142978",1,"TSR-033",4/16/2018 0:00:00,-1,0,0,0,"LAG3",
"C142980",1,"H3B-6545",10/12/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C142998",1,"Triciribine",10/1/2018 0:00:00,-1,0,0,0,"AKT",
"C143006",1,"DV281",4/16/2018 0:00:00,-1,0,0,0,"TLR9",
"C143046",1,"Ralimetinib",10/1/2018 0:00:00,-1,-1,-1,0,"MAPK14",
"C143059",1,"MVA-BN-CV301",10/12/2018 0:00:00,-1,0,0,0,,
"C143060",1,"Autologous Gamma-retroviral MSGV1 139 scFv EGFRvIII CAR Gene-modified T Cells",10/12/2018 0:00:00,-1,0,0,0,"EGFR","EGFRvIII"
"C143067",1,"INCB062079",10/12/2018 0:00:00,-1,0,0,0,"FGFR4","wildtype"
"C143068",1,"LY3381916",4/16/2018 0:00:00,-1,0,0,0,"IDO1",
"C1431",1,"Imiquimod",3/1/2018 0:00:00,-1,0,0,0,,
"C143155",1,"OMP-336B11",4/16/2018 0:00:00,-1,0,0,0,"TNFRSF18",
"C143156",1,"Anti-CD19-CD20-CAR-CD3zeta-4-1BB-expressing Autologous T-lymphocytes",10/12/2018 0:00:00,-1,0,0,0,,
"C143953",1,"Ad-RTS-hIL-12",10/12/2018 0:00:00,-1,0,0,0,,
"C143957",1,"MGD013",7/26/2017 0:00:00,-1,0,0,0,"PDCD1",
"C143957",2,"MGD013",7/26/2017 0:00:00,-1,0,0,0,"LAG3",
"C1452",1,"Enoxaparin",,-1,0,0,0,,
"C146667",1,"HTI-1066",2/12/2019 0:00:00,-1,0,0,0,"MET",
"C146762",1,"BMS-986226",11/7/2017 0:00:00,-1,0,0,0,"ICOS",
"C146765",1,"BMS-986249",12/18/2017 0:00:00,-1,0,0,0,"CTLA4",
"C1468",1,"Mycophenolate Mofetil",7/16/2019 0:00:00,-1,0,0,0,,
"C146807",1,"BAY1895344",12/18/2018 0:00:00,-1,0,0,0,"ATR",
"C146808",1,"CJM112",7/28/2017 0:00:00,-1,0,0,0,"IL17A",
"C146810",1,"TAS0728",7/23/2018 0:00:00,-1,0,0,0,"ERBB2",
"C146820",1,"XmAb18087",10/12/2018 0:00:00,-1,0,0,0,"SSTR2","wildtype"
"C146824",1,"AMG 596",10/19/2018 0:00:00,-1,0,0,0,"EGFR","EGFRvIII"
"C146824",2,"AMG 596",10/19/2018 0:00:00,-1,-1,0,0,"CD3D","wildtype"
"C146824",3,"AMG 596",10/19/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C146824",4,"AMG 596",10/19/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C146824",5,"AMG 596",10/19/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C146853",1,"CGX1321",5/8/2018 0:00:00,-1,0,0,0,"PORCN",
"C146854",1,"ABBV-621",7/17/2018 0:00:00,-1,0,0,0,"TRAIL",
"C146860",1,"PF-06863135",10/19/2018 0:00:00,-1,0,-1,0,"CD3D","wildtype"
"C146860",2,"PF-06863135",10/19/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C146860",3,"PF-06863135",10/19/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C146860",4,"PF-06863135",10/19/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C146860",5,"PF-06863135",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C146862",1,"SAR-439459",9/19/2018 0:00:00,-1,0,0,0,"TGFB1",
"C146993",1,"Androgen Receptor Inhibitor",10/12/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C147026",1,"AMG 673",10/22/2018 0:00:00,-1,0,0,0,"CD33","wildtype"
"C147026",2,"AMG 673",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C147026",3,"AMG 673",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C147026",4,"AMG 673",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C147026",5,"AMG 673",10/22/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C147027",1,"AMG 757",10/22/2018 0:00:00,-1,0,0,0,"DLL3","wildtype"
"C147027",2,"AMG 757",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C147027",3,"AMG 757",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C147027",4,"AMG 757",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C147027",5,"AMG 757",10/22/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C147028",1,"AMG 701",10/19/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C147028",2,"AMG 701",10/19/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C147028",3,"AMG 701",10/19/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C147028",4,"AMG 701",10/19/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C147028",5,"AMG 701",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17)","wildtype"
"C147030",1,"GDC-9545",10/22/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C147030",2,"GDC-9545",10/22/2018 0:00:00,-1,0,0,0,"ESR2","wildtype"
"C1471",1,"Lamivudine",9/16/2018 0:00:00,-1,0,0,0,"HIV-1",
"C147125",1,"Avitinib",10/22/2018 0:00:00,-1,0,0,0,"EGFR","EGFR L858R/T790M double mutations"
"C147125",2,"Avitinib",10/22/2018 0:00:00,-1,0,0,0,"JAK3","wildtype"
"C147125",3,"Avitinib",10/22/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C147134",1,"Allogeneic Double Negative T Cells",10/22/2018 0:00:00,-1,0,0,0,,
"C1474",1,"Filgrastim",7/28/2017 0:00:00,-1,0,0,0,"G-CSF",
"C147521",1,"AZD4785",9/16/2018 0:00:00,-1,0,0,0,"KRAS",
"C147523",1,"JCARH125",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C147534",1,"JNJ-64407564",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C147534",2,"JNJ-64407564",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C147534",3,"JNJ-64407564",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C147534",4,"JNJ-64407564",10/22/2018 0:00:00,-1,0,-1,0,"CD3","wildtype"
"C147534",5,"JNJ-64407564",10/22/2018 0:00:00,-1,0,0,0,"GPRC5D","wildtype"
"C147563",1,"GBR 1342",10/22/2018 0:00:00,-1,0,0,0,"CD38","wildtype"
"C147563",2,"GBR 1342",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C147563",3,"GBR 1342",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C147563",4,"GBR 1342",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C147563",5,"GBR 1342",10/22/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C147577",1,"XMT-1536",10/1/2018 0:00:00,-1,0,0,0,"SLC34A2",
"C148039",1,"AZD4635",7/24/2017 0:00:00,-1,0,0,0,"ADORA2A",
"C148042",1,"BMS-986258",4/10/2018 0:00:00,-1,0,0,0,"HAVCR2",
"C148078",1,"TAK-079",10/22/2018 0:00:00,-1,0,0,0,"CD38","wildtype"
"C148133",1,"Autologous PD-1 Antibody-expressing Mesothelin-specific CAR-T Cells",10/22/2018 0:00:00,-1,0,0,0,"PDCD1","wildtype"
"C148134",1,"DS-1001",10/22/2018 0:00:00,-1,0,0,0,"IDH1","IDH1 R132"
"C148135",1,"iC9-GD2-CAR-CD28-OX40-expressing Autologous NKT Cells",10/22/2018 0:00:00,-1,0,0,0,,
"C148141",1,"MCLA117",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C148141",2,"MCLA117",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C148141",3,"MCLA117",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C148141",4,"MCLA117",10/22/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C148141",5,"MCLA117",10/22/2018 0:00:00,-1,0,0,0,"CLEC12A","wildtype"
"C148145",2,"lutetium Lu 177-PSMA-617",8/27/2019 0:00:00,-1,0,0,0,"FOLH1",
"C148146",1,"PD-L1 Peptide Vaccine",10/22/2018 0:00:00,-1,0,0,0,"CD274","wildtype"
"C148147",1,"Lazertinib",10/22/2018 0:00:00,-1,0,0,0,"EGFR","EGFR Del19/T790M, L858R/T790M, Del19, L858R and wildtype"
"C148154",1,"PD-L1/IDO Peptide Vaccine",10/22/2018 0:00:00,-1,0,0,0,"CD274","wildtype"
"C148154",2,"PD-L1/IDO Peptide Vaccine",10/22/2018 0:00:00,-1,0,0,0,"IDO1","wildtype"
"C148154",3,"PD-L1/IDO Peptide Vaccine",10/22/2018 0:00:00,-1,0,0,0,"IDO2","wildtype"
"C148154",4,"PD-L1/IDO Peptide Vaccine",10/22/2018 0:00:00,-1,0,0,0,"IDO","wildtype"
"C148155",1,"BCD-100",10/22/2018 0:00:00,-1,0,0,0,"PDCD1","wildtype"
"C148156",1,"Autologous CD19CAR-CD28-CD137/CD27/CD3zeta-iCasp9-expressing T-lymphocytes",10/22/2018 0:00:00,-1,0,0,0,,
"C148158",1,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"BRAF","wildtype and BRAF V600E"
"C148158",2,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"RAF1","wildtype"
"C148158",3,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"ABL1","wildtype"
"C148158",4,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"RET","wildtype"
"C148158",5,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"KIT","wildtype"
"C148158",6,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"PDGFRB","wildtype"
"C148158",7,"RXDX-105",10/22/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C148159",1,"Genolimzumab",10/22/2018 0:00:00,-1,0,0,0,"PDCD1","wildtype"
"C148162",1,"CON-4619",10/22/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C148165",1,"BI-CON-02",10/22/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C148168",1,"Autologous EGFRt/BCMA-41BBz-targeted CAR T Cells",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C148176",1,"SEA-BCMA",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C148177",1,"Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-EGFRt-expressing CD4+/CD8+ T-lymphocytes",10/22/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C148180",1,"PD-1 knockout EBV-specific Cytotoxic T Lymphocytes",10/22/2018 0:00:00,-1,0,0,0,,
"C148185",1,"CRISPR/Cas9-edited HPV16/18 E6/E7 Plasmid",10/22/2018 0:00:00,-1,0,0,0,,
"C148186",1,"TALEN-edited HPV16/18 E6/E7 Plasmid",10/22/2018 0:00:00,-1,0,0,0,,
"C148187",1,"RGT100",10/22/2018 0:00:00,-1,0,0,0,"DDX58","wildtype"
"C148213",1,"Donor-derived Cytokine-induced Memory-like Natural Killer Cells",10/22/2018 0:00:00,-1,0,0,0,,
"C148215",1,"Allogeneic iC9/CD19-CAR-CD28-zeta-2A-IL15-transduced Cord Blood-derived Natural Killer Cells",10/22/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C148216",1,"Autologous PD-L1/CD80/CD86-targeted CAR-T Cells",10/22/2018 0:00:00,-1,0,0,0,"CD274","wildtype"
"C148216",2,"Autologous PD-L1/CD80/CD86-targeted CAR-T Cells",10/22/2018 0:00:00,-1,0,0,0,"CD80","wildtype"
"C148216",3,"Autologous PD-L1/CD80/CD86-targeted CAR-T Cells",10/22/2018 0:00:00,-1,0,0,0,"CD86","wildtype"
"C148229",1,"LY294002",10/1/2018 0:00:00,-1,0,0,0,"BRD2",
"C148229",2,"LY294002",10/1/2018 0:00:00,-1,0,0,0,"BRD3",
"C148229",3,"LY294002",10/1/2018 0:00:00,-1,0,0,0,"BRD4",
"C148229",4,"LY294002",10/1/2018 0:00:00,-1,0,0,0,"BRDT",
"C148229",5,"LY294002",10/1/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C148235",1,"MK-7162",12/18/2017 0:00:00,-1,0,0,0,"IDO1",
"C148241",1,"Autologous Dendritic Cells Transduced with Wild-type p53 Adenovirus Vaccine",10/22/2018 0:00:00,-1,0,0,0,"TP53","wildtype and TP53 Mutant"
"C148289",1,"NKTR-262",4/10/2018 0:00:00,-1,0,0,0,"TLR7",
"C148289",2,"NKTR-262",4/10/2018 0:00:00,-1,0,0,0,"TLR8",
"C148400",1,"MVA-BN-Brachyury-TRICOM Vaccine",10/22/2018 0:00:00,-1,0,0,0,,
"C148402",1,"FPV-Brachyury-TRICOM Vaccine",10/22/2018 0:00:00,-1,0,-1,0,,
"C148410",1,"Milciclib",10/1/2018 0:00:00,-1,0,0,0,"CDK2",
"C148410",2,"Milciclib",10/1/2018 0:00:00,-1,0,0,0,"NTRK1",
"C148410",3,"Milciclib",10/1/2018 0:00:00,-1,0,0,0,"CDK7",
"C148410",4,"Milciclib",10/1/2018 0:00:00,-1,0,0,0,"CDK4",
"C148410",5,"Milciclib",10/1/2018 0:00:00,-1,0,0,0,"CDK5",
"C148416",1,"MEDI5083",5/21/2018 0:00:00,-1,0,0,0,"CD40",
"C148435",1,"PBF-1129",3/5/2019 0:00:00,-1,0,0,0,"ADORA2B","wildtype"
"C148455",1,"CA-4948",10/22/2018 0:00:00,-1,0,0,0,"IRAK4","wildtype"
"C148462",1,"LOAd703",10/22/2018 0:00:00,-1,0,0,0,,
"C148485",1,"ONC1-0013B",10/22/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C148486",1,"RO7082859",10/22/2018 0:00:00,-1,0,0,0,"CD20","wildtype"
"C148486",2,"RO7082859",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C148486",3,"RO7082859",10/22/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C148486",4,"RO7082859",10/22/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C148486",5,"RO7082859",10/22/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C148490",1,"Autologous CD5-specific CAR-28 zeta CAR T-cells",10/22/2018 0:00:00,-1,0,0,0,"CD5","wildtype"
"C148496",1,"Autologous PSMA-specific TGFb-resistant CAR T Cells",10/15/2018 0:00:00,-1,0,0,0,,
"C148498",1,"LCAR-B38M",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C148499",1,"Allogeneic interleukin-17-producing CD8-positive T-cells",10/15/2018 0:00:00,-1,0,0,0,,
"C148501",1,"LY3295668 Erbumine",8/27/2019 0:00:00,-1,0,0,0,"AURKA",
"C148506",1,"Autologous BCMA-4-1BBz-targeted CAR T-cells",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C148507",1,"AVID100",10/1/2018 0:00:00,-1,0,0,0,"EGFR",
"C148513",1,"TQ-B3139",10/15/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C148513",2,"TQ-B3139",10/15/2018 0:00:00,-1,0,0,0,"MET","wildtype"
"C148518",1,"EPS8 Peptide-specific Dendritic Cells",10/15/2018 0:00:00,-1,0,0,0,"EPS8","wildtype"
"C148520",1,"BAY 1161116",10/15/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C148522",1,"SNS-301",8/12/2019 0:00:00,-1,0,0,0,"ASPH",
"C148523",1,"Autologous CD38-4SCAR-expressing T-cells 4SCAR38",10/22/2018 0:00:00,-1,0,0,0,,
"C148524",1,"Autologous CD22-4SCAR-expressing T-cells 4SCAR22",10/22/2018 0:00:00,-1,0,0,0,,
"C148525",1,"Autologous CD20-4SCAR-expressing T-cells 4SCAR20",10/22/2018 0:00:00,-1,0,0,0,,
"C148526",1,"Autologous CD123-4SCAR-expressing T-cells 4SCAR123",10/22/2018 0:00:00,-1,0,0,0,,
"C148529",1,"Ningetinib",10/1/2018 0:00:00,-1,0,0,0,"MET",
"C148529",2,"Ningetinib",10/1/2018 0:00:00,-1,0,0,0,"KDR",
"C148529",3,"Ningetinib",10/1/2018 0:00:00,-1,0,0,0,"AXL",
"C148529",4,"Ningetinib",10/1/2018 0:00:00,-1,0,0,0,"MERTK",
"C148529",5,"Ningetinib",10/1/2018 0:00:00,-1,0,0,0,"FLT3",
"C148532",1,"HMPL 689",10/22/2018 0:00:00,-1,0,0,0,"PIK3CD","wildtype"
"C148533",1,"PLB 1003",10/22/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C148535",1,"SHR-1316",10/15/2018 0:00:00,-1,0,0,0,"CD274","wildtype"
"C148537",1,"OMO-1",10/22/2018 0:00:00,-1,0,0,0,"MET","wildtype"
"C148543",1,"Anti-CD3/MUC1 Antibody-armed PD-1 Inhibitor-induced Cytokine-induced Killer Cells",10/22/2018 0:00:00,-1,0,0,0,"MUC1","wildtype"
"C148543",2,"Anti-CD3/MUC1 Antibody-armed PD-1 Inhibitor-induced Cytokine-induced Killer Cells",10/22/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
